symbol,code,name,current,percent,change,high,low,high52w,low52w,marketcapital,amount,pettm,volume 
SZ002466,002466,天齐锂业,33.44,-0.27,-0.09,34.11,33.15,77.24,33.15,3.819024733744E10,4.6831715711E8,15.09,13867971
SZ300112,300112,万讯自控,7.26,-0.27,-0.02,7.37,7.1,13.32,7.1,2.0779142208E9,8593240.39,42.81,1189602
SH600618,600618,氯碱化工,7.24,-0.28,-0.02,7.34,7.2,13.79,7.2,8.37233582624E9,1.5188684E7,7.53,2091507
SH601628,601628,中国人寿,21.57,-0.28,-0.06,21.88,21.5,34.98,21.22,6.0966968685E11,1.00899465E8,16.73,4660868
SZ002619,002619,艾格拉斯,3.53,-0.28,-0.01,3.59,3.47,8.96,3.47,6.51248369543E9,4.610330469E7,11.65,13030499
SZ002818,002818,富森美,24.59,-0.28,-0.07,24.94,24.55,42.33,24.14,1.094409917E10,1.970340273E7,15.52,796971
SZ300700,300700,岱勒新材,31.91,-0.28,-0.09,32.56,31.6,100.68,12.29,2.629384E9,2.2171755E7,21.46,689766
SZ399649,399649,中小红利,2289.23,-0.28,-6.53,2336.28,2274.8,3043.04,2273.3,0.0,6.544182605E9,,418950145
SZ399660,399660,中创EW,1836.48,-0.28,-5.2,1874.36,1825.5,2571.28,1825.5,0.0,2.7106808948E10,,1903929252
SH600148,600148,长春一东,17.1,-0.29,-0.05,17.33,16.9,33.7,16.2,2.419931295E9,1.4756048E7,99.81,861400
SH600215,600215,长春经开,6.97,-0.29,-0.02,7.05,6.95,12.57,6.43,3.2412791736E9,6023889.0,39.73,861536
SH600572,600572,康恩贝,6.78,-0.29,-0.02,6.92,6.75,7.85,6.0,1.8084430956E10,3.9614433E7,20.67,5802686
SZ000043,000043,中航善达,6.83,-0.29,-0.02,6.9,6.76,10.97,6.55,4.55534647128E9,7947959.76,10.93,1160684
SZ000786,000786,北新建材,17.14,-0.29,-0.05,17.46,16.91,26.77,14.91,2.895816441188E10,1.5718042516E8,9.78,9157469
SZ002046,002046,轴研科技,6.82,-0.29,-0.02,6.93,6.79,10.93,6.36,3.57606071196E9,6908431.0,110.85,1008800
SZ002444,002444,巨星科技,10.23,-0.29,-0.03,10.48,10.19,17.08,9.4,1.0999783971E10,4.333439542E7,17.72,4187867
SZ002516,002516,旷达科技,3.44,-0.29,-0.01,3.47,3.41,6.32,3.35,5.16823141088E9,1.566818995E7,14.25,4561023
SZ002850,002850,科达利,20.42,-0.29,-0.06,21.4,20.14,65.8,20.0,4.2882E9,2.41092689E7,45.77,1164950
SZ300344,300344,太空智造,6.91,-0.29,-0.02,7.03,6.87,16.12,6.53,2.4486812216E9,2.21584122E7,210.23,3187800
SZ300392,300392,腾信股份,6.9,-0.29,-0.02,6.98,6.72,15.1,6.12,2.6496E9,4.23782924E7,,6162820
SZ399607,399607,科技100R,1741.79,-0.29,-5.05,1746.3,1727.0,3027.89,2149.17,0.0,9.59646806732E9,,624005923
SZ399611,399611,中创100R,1660.09,-0.29,-4.77,1696.67,1649.85,2292.84,1645.35,0.0,2.7106808948E10,,1903929252
SZ399612,399612,中创100,1522.45,-0.29,-4.38,1556.0,1513.07,2120.5,1508.94,0.0,2.7106808948E10,,1903929252
SH600028,600028,中国石化,6.68,-0.3,-0.02,6.77,6.65,7.32,5.37,8.0875568043528E11,4.98945774E8,12.32,74469429
SH600385,600385,山东金泰,9.99,-0.3,-0.03,10.06,9.81,15.35,7.76,1.47959040852E9,3696572.0,,369908
SH603214,603214,爱婴室,46.02,-0.3,-0.14,46.96,45.58,81.79,23.74,4.602E9,9.6418075E7,,2079501
SZ000677,000677,恒天海龙,3.3,-0.3,-0.01,3.34,3.27,4.96,2.91,2.8511272284E9,1.134074707E7,2676.34,3436858
SZ000705,000705,浙江震元,6.62,-0.3,-0.02,6.69,6.52,10.94,6.0,2.21189615332E9,1.5728406E7,36.15,2376300
SZ002186,002186,全聚德,13.4,-0.3,-0.04,13.47,13.22,20.91,12.8,4.133416997E9,8965707.64,30.17,670598
SZ002601,002601,龙蟒佰利,13.27,-0.3,-0.04,13.52,13.23,18.93,11.52,2.696491719703E10,5.731617181E7,10.65,4284424
SZ300065,300065,海兰信,13.41,-0.3,-0.04,13.68,13.27,23.55,10.98,4.81174587999E9,4.127137112E7,41.94,3058376
SZ300321,300321,同大股份,13.34,-0.3,-0.04,13.59,13.22,26.93,13.15,1.184592E9,6045105.65,44.73,450683
SZ300391,300391,康跃科技,9.93,-0.3,-0.03,10.17,9.86,18.76,8.66,2.31922506144E9,1.3520193E7,22.43,1352300
SZ399658,399658,中小绩效,3391.94,-0.3,-10.15,3461.13,3371.43,4736.43,3371.43,0.0,2.4203737032E10,,1685092727
SH600259,600259,广晟有色,22.75,-0.31,-0.07,23.1,22.6,53.36,22.6,6.86600212025E9,2.6677237E7,303.61,1168188
SH600555,600555,海航创新,3.25,-0.31,-0.01,3.3,3.23,6.53,2.72,4.236375E9,1.5115534E7,22.87,4625800
SH603399,603399,吉翔股份,13.0,-0.31,-0.04,13.1,13.0,21.03,12.71,7.107758437E9,1.2177459E7,18.28,933800
SH603630,603630,拉芳家化,16.12,-0.31,-0.05,16.45,15.9,27.69,15.0,3.6547264E9,1.9333758E7,21.67,1192211
SZ002292,002292,奥飞娱乐,6.5,-0.31,-0.02,6.66,6.42,17.26,6.33,8.8215369125E9,4.397505988E7,152.16,6729794
SZ002335,002335,科华恒盛,15.83,-0.31,-0.05,16.1,15.61,38.87,15.61,4.4290112719E9,1.162356395E7,19.43,732655
SZ200056,200056,皇庭B,3.23,-0.31,-0.01,3.24,3.17,4.89,2.98,3.79636553864E9,156273.0,18.25,48800
SZ300351,300351,永贵电器,9.76,-0.31,-0.03,9.98,9.71,19.39,9.71,3.75375858112E9,1.401671137E7,19.87,1425817
SZ300370,300370,安控科技,3.21,-0.31,-0.01,3.27,3.2,4.61,3.13,3.07660660104E9,1.27487336E7,34.05,3953380
SZ399018,399018,创业创新,2729.32,-0.31,-8.59,2790.07,2711.28,4401.93,2680.85,0.0,1.1926520855E10,,872478078
SH600035,600035,楚天高速,3.08,-0.32,-0.01,3.12,3.07,5.95,2.97,5.3225074056E9,7869459.0,9.43,2545806
SH600883,600883,博闻科技,6.26,-0.32,-0.02,6.34,6.18,12.34,6.1,1.47791088E9,6503723.0,,1039301
SH603188,603188,ST亚邦,9.48,-0.32,-0.03,9.59,9.38,19.62,8.6,5.46048E9,3.2607377E7,14.91,3436664
SH603356,603356,华菱精工,15.4,-0.32,-0.05,15.78,15.23,31.06,14.55,2.053436E9,2.4128033E7,,1555439
SH603730,603730,岱美股份,21.68,-0.32,-0.07,22.15,21.58,42.35,21.15,8.8957376E9,6359749.0,14.57,291400
SH603768,603768,常青股份,12.43,-0.32,-0.04,12.62,12.36,25.81,12.33,2.53572E9,5441540.0,19.58,436000
SZ000488,000488,晨鸣纸业,6.31,-0.32,-0.02,6.43,6.28,13.0,6.28,1.8328077742E10,1.0338933039E8,4.81,16281731
SZ000615,000615,京汉股份,6.2,-0.32,-0.02,6.28,6.2,13.89,5.9,4.8571171194E9,1.9021313E7,19.44,3053365
SZ002513,002513,蓝丰生化,6.23,-0.32,-0.02,6.35,6.2,12.8,6.16,2.11873751194E9,5168950.52,386.99,825146
SH600592,600592,龙溪股份,6.1,-0.33,-0.02,6.21,6.08,12.56,5.59,2.4372767831E9,1.8311675E7,25.53,2980800
SH600622,600622,光大嘉宝,6.07,-0.33,-0.02,6.21,5.93,16.68,5.93,7.00237722692E9,3.0302449E7,11.81,4987634
SH603533,603533,掌阅科技,24.08,-0.33,-0.08,24.7,23.82,73.76,5.8,9.65608E9,3.0987022E7,71.99,1276766
SH603678,603678,火炬电子,21.2,-0.33,-0.07,21.7,20.9,29.99,19.5,9.59651814E9,2.7853175E7,32.38,1302873
SZ000021,000021,深科技,6.12,-0.33,-0.02,6.22,6.06,12.15,5.95,9.00410730156E9,3.177805027E7,22.2,5171610
SZ000099,000099,中信海直,6.11,-0.33,-0.02,6.19,6.06,11.99,5.83,3.7030902662E9,1.575204907E7,40.06,2568701
SZ002494,002494,华斯股份,6.09,-0.33,-0.02,6.18,6.07,13.49,6.07,2.34806538162E9,1.0558017E7,,1724200
SZ002534,002534,杭锅股份,6.09,-0.33,-0.02,6.16,6.06,13.05,6.03,4.5028963665E9,3499493.84,12.62,572048
SZ002808,002808,苏州恒久,12.24,-0.33,-0.04,12.3,12.11,18.16,9.23,2.35008E9,1.496977434E7,85.68,1227370
SZ200011,200011,深物业B,6.13,-0.33,-0.02,6.24,6.1,9.9,6.01,3.65335183396E9,125579.0,9.32,20400
SZ300081,300081,恒信东方,8.97,-0.33,-0.03,9.2,8.8,15.91,8.69,4.75103114772E9,2.053962646E7,21.54,2271547
SZ300503,300503,昊志机电,9.14,-0.33,-0.03,9.31,9.03,21.09,9.03,2.3171697838E9,1.38028819E7,33.67,1502890
SZ300515,300515,三德科技,8.98,-0.33,-0.03,9.18,8.92,17.7,8.71,1.796E9,1.32968156E7,71.71,1468868
SZ000068,000068,华控赛格,2.9,-0.34,-0.01,2.95,2.89,7.39,2.75,2.9193472456E9,6701460.0,158.66,2298000
SZ000605,000605,渤海股份,8.79,-0.34,-0.03,8.9,8.73,19.57,8.7,3.099869094E9,1.05721284E7,29.55,1200340
SZ000709,000709,河钢股份,2.93,-0.34,-0.01,2.97,2.92,4.74,2.73,3.111252100636E10,1.2462685323E8,13.03,42347516
SZ002012,002012,凯恩股份,5.9,-0.34,-0.02,6.03,5.88,12.95,4.44,2.758990273E9,3.567085022E7,144.91,5987398
SZ002132,002132,恒星科技,2.95,-0.34,-0.01,2.96,2.93,6.08,2.9,3.70667028885E9,1.09446225E7,,3715195
SZ002222,002222,福晶科技,11.86,-0.34,-0.04,12.15,11.75,24.38,11.48,5.07015E9,5.873993986E7,33.11,4915402
SZ002389,002389,南洋科技,11.83,-0.34,-0.04,12.1,11.72,30.12,11.65,1.120501027555E10,2.572765249E7,54.88,2160449
SZ002465,002465,海格通信,8.69,-0.34,-0.03,9.02,8.65,11.86,7.22,2.004733800696E10,2.5860613281E8,58.57,29240959
SZ002589,002589,瑞康医药,11.63,-0.34,-0.04,11.82,11.46,16.32,10.99,1.749978277773E10,5.518594302E7,16.29,4742666
SZ300037,300037,新宙邦,20.62,-0.34,-0.07,21.15,20.21,31.16,16.48,7.82385418816E9,5.739468707E7,28.58,2774605
SZ300119,300119,瑞普生物,8.9,-0.34,-0.03,9.1,8.72,13.9,7.87,3.5999918207E9,4.042707396E7,30.71,4520494
SZ300202,300202,聚龙股份,8.84,-0.34,-0.03,9.03,8.67,23.58,8.55,4.85761536E9,5.35302771E7,81.96,6063007
SZ300368,300368,汇金股份,5.95,-0.34,-0.02,6.08,5.9,13.88,5.27,3.20307346625E9,1.8424421E7,,3072000
SZ300437,300437,清水源,14.8,-0.34,-0.05,15.15,14.61,20.31,13.2,3.2311650672E9,1.3070986E7,16.65,877760
SH000937,000937,中证公用,1911.36,-0.34,-6.62,1931.71,1902.75,2346.27,1870.91,0.0,1.082113825E9,,218374619
SH000962,000962,中证中游,2666.12,-0.34,-9.12,2716.18,2648.87,3794.93,2637.46,0.0,4.6443983866E10,,4302068857
SZ200058,200058,深赛格B,2.82,-0.35,-0.01,2.87,2.82,4.17,2.76,3.48455062218E9,247775.0,11.36,87400
SH603896,603896,寿仙谷,35.84,-0.36,-0.13,36.54,35.5,69.59,33.8,5.137112064E9,1.9955921E7,50.38,553550
SZ000563,000563,陕国投A,2.78,-0.36,-0.01,2.82,2.77,5.01,2.75,1.101995571188E10,3.577317093E7,38.16,12802277
SZ002173,002173,创新医疗,10.93,-0.36,-0.04,11.18,10.81,16.78,10.2,4.97158006945E9,1.022359126E7,29.04,929379
SZ002493,002493,荣盛石化,11.03,-0.36,-0.04,11.27,11.0,12.33,6.39,6.93909184825E10,7.99391216E7,34.48,7192968
SZ002571,002571,德力股份,5.53,-0.36,-0.02,5.57,5.47,11.22,5.01,2.167487371E9,2964892.2,,537840
SZ399008,399008,中小300,1109.38,-0.36,-3.97,1130.49,1102.53,1607.46,1102.53,0.0,4.0664590638E10,,3701146520
SZ399673,399673,创业板50,1201.2,-0.36,-4.33,1228.69,1193.28,1716.46,1193.28,0.0,1.1685846477E10,,887731944
SH600219,600219,南山铝业,2.67,-0.37,-0.01,2.71,2.67,4.37,2.52,2.470044472965E10,8.5921173E7,14.61,32006306
SH600839,600839,四川长虹,2.7,-0.37,-0.01,2.73,2.69,4.13,2.67,1.24638593994E10,3.9739314E7,33.62,14657720
SH603277,603277,银都股份,10.86,-0.37,-0.04,11.08,10.81,33.73,10.65,4.352688E9,9896443.0,21.92,902800
SZ000046,000046,泛海控股,5.39,-0.37,-0.02,5.52,5.33,8.39,4.35,2.800752153584E10,1.665846403E7,8.43,3070445
SZ000428,000428,华天酒店,2.7,-0.37,-0.01,2.72,2.67,5.09,2.67,2.7511002E9,7596904.0,43.46,2809000
SZ002187,002187,广百股份,7.99,-0.37,-0.03,8.07,7.93,11.85,7.85,2.73595631832E9,6839051.0,15.03,855800
SZ002278,002278,神开股份,8.04,-0.37,-0.03,8.13,7.95,15.56,6.11,2.92583356992E9,5.697916791E7,101.53,7089504
SZ002367,002367,康力电梯,5.44,-0.37,-0.02,5.52,5.39,11.98,5.12,4.33923061728E9,1.943151531E7,26.7,3561158
SZ002442,002442,龙星化工,10.77,-0.37,-0.04,10.82,10.75,13.95,9.79,5.1696E9,8993450.5,71.25,834422
SZ200016,200016,深康佳B,2.69,-0.37,-0.01,2.7,2.67,3.4,2.58,6.47737314752E9,134466.0,1.05,50100
SZ399438,399438,国证电力,1730.09,-0.37,-6.47,1747.66,1722.86,2100.05,1709.56,0.0,1.441410777E9,,279351796
SZ399635,399635,创业板EW,1447.63,-0.37,-5.37,1480.38,1437.79,2081.21,1434.03,0.0,1.9408611554E10,,1605505501
SZ399690,399690,中小专利,1495.99,-0.37,-5.59,1521.32,1487.55,2445.14,1474.14,0.0,3.721052476E9,,360081714
SH600038,600038,中直股份,39.35,-0.38,-0.15,40.55,38.96,52.77,32.44,2.31959087746E10,1.85532672E8,48.34,4657363
SZ000975,000975,银泰资源,7.91,-0.38,-0.03,8.01,7.8,11.93,7.8,1.568848080177E10,4.988797794E7,31.89,6312081
SZ002404,002404,嘉欣丝绸,5.22,-0.38,-0.02,5.28,5.2,8.0,5.14,3.01545640602E9,2982731.42,25.2,569202
SZ002637,002637,赞宇科技,7.78,-0.38,-0.03,7.84,7.7,12.85,7.22,3.284716E9,9798546.78,16.72,1262586
SZ300058,300058,蓝色光标,5.21,-0.38,-0.02,5.33,5.16,8.36,5.01,1.136869219793E10,6.93385509E7,48.0,13228525
SZ300489,300489,中飞股份,13.25,-0.38,-0.05,13.5,13.13,26.28,12.97,1.2024375E9,9929526.0,176.95,744900
SH600328,600328,兰太实业,7.76,-0.39,-0.03,7.92,7.7,13.64,6.92,3.39912112648E9,3.4277281E7,11.33,4393634
SH600795,600795,国电电力,2.53,-0.39,-0.01,2.56,2.52,3.49,2.46,4.971550654785E10,7.7784614E7,21.38,30653282
SH600843,600843,上工申贝,7.72,-0.39,-0.03,7.85,7.72,14.14,7.67,4.235111712E9,3204510.0,24.67,412100
SH601058,601058,赛轮金宇,2.55,-0.39,-0.01,2.58,2.55,3.88,2.32,6.88872484365E9,1.5413785E7,10.95,6012800
SH601668,601668,中国建筑,5.16,-0.39,-0.02,5.24,5.11,7.6,4.93,2.166435001878E11,4.63482144E8,6.36,89483170
SH603218,603218,日月股份,15.24,-0.39,-0.06,15.51,15.1,32.66,15.06,6.11124E9,8439693.0,27.59,551900
SH900941,900941,东信B股,0.511,-0.39,-0.002,0.518,0.508,0.73,0.46,6.418160327E8,160869.0,37.08,314222
SZ000829,000829,天音控股,7.6,-0.39,-0.03,7.8,7.52,11.98,6.92,8.0630265724E9,2.734799972E7,34.22,3563294
SZ002127,002127,南极电商,7.57,-0.39,-0.03,7.84,7.53,11.42,7.28,1.858336895071E10,6.429316474E7,27.08,8368193
SZ002284,002284,亚太股份,5.1,-0.39,-0.02,5.21,5.03,13.4,5.03,3.7616588925E9,7780796.37,69.23,1514009
SZ002334,002334,英威腾,5.05,-0.39,-0.02,5.14,5.0,10.04,5.0,3.8088398355E9,1.730476401E7,16.47,3412069
SZ200986,200986,粤华包B,2.54,-0.39,-0.01,2.58,2.52,5.52,2.5,1.2837795E9,158529.6,,62580
SZ300572,300572,安车检测,49.1,-0.39,-0.19,50.76,48.96,56.85,28.23,5.94390852E9,1.640909626E7,59.46,329026
SH601688,601688,华泰证券,14.88,-0.4,-0.06,15.19,14.8,23.66,13.78,1.2278232E11,3.40171649E8,13.0,22689516
SZ000538,000538,云南白药,75.02,-0.4,-0.3,76.4,74.28,118.55,74.28,7.812580684436E10,3.4810506332E8,24.32,4626094
SZ000783,000783,长江证券,5.04,-0.4,-0.02,5.12,5.03,9.98,4.93,2.786851709712E10,4.441588366E7,30.03,8760677
SZ002004,002004,华邦健康,4.93,-0.4,-0.02,4.99,4.91,7.92,4.84,1.003170048705E10,1.7675258E7,20.77,3574100
SZ002556,002556,辉隆股份,5.0,-0.4,-0.02,5.07,4.98,9.95,4.67,3.588E9,1.424859754E7,23.91,2839868
SZ300435,300435,中泰股份,9.99,-0.4,-0.04,10.13,9.95,17.52,9.75,2.48897853E9,3187450.0,38.07,317900
SZ399602,399602,中小成长,960.65,-0.4,-3.83,980.95,954.33,1524.14,954.33,0.0,1.3119792279E10,,1368676031
SH600064,600064,南京高科,7.2,-0.41,-0.03,7.31,7.15,9.89,6.89,8.8988895936E9,2.82349E7,7.83,3904347
SH600094,600094,大名城,4.91,-0.41,-0.02,5.0,4.91,8.21,4.65,1.215384602987E10,2.0028019E7,8.96,4037560
SH600698,600698,湖南天雁,4.88,-0.41,-0.02,4.96,4.81,10.36,4.32,4.7424691072E9,2.8471025E7,,5811450
SH601108,601108,财通证券,9.72,-0.41,-0.04,9.88,9.67,25.94,9.65,3.488508E10,5.6727376E7,27.52,5797275
SH603766,603766,隆鑫通用,4.91,-0.41,-0.02,4.96,4.86,8.29,4.86,1.037520978359E10,3.7061394E7,11.78,7540426
SH900917,900917,海欣B股,0.484,-0.41,-0.002,0.492,0.484,0.71,0.42,5.8421543893E8,173299.0,32.54,356000
SZ300075,300075,数字政通,12.24,-0.41,-0.05,12.55,12.15,22.41,11.6,5.1939326772E9,6.495597146E7,27.72,5247598
SZ399407,399407,中盘高贝,1992.7,-0.41,-8.13,2032.52,1978.5,3150.86,1974.15,0.0,1.9169533851E10,,1720087751
SZ399434,399434,国证传媒,2059.02,-0.41,-8.38,2091.45,2044.68,3512.42,2044.68,0.0,5.346447178E9,,802044555
SH600178,600178,东安动力,4.69,-0.42,-0.02,4.75,4.67,8.96,4.57,2.1671552E9,4455940.0,131.88,946071
SH600748,600748,上实发展,4.74,-0.42,-0.02,4.82,4.73,7.49,4.53,8.74322810808E9,1.579418E7,9.48,3309179
SH603528,603528,多伦科技,7.07,-0.42,-0.03,7.25,7.01,14.25,6.84,4.4335263E9,1.6288464E7,39.35,2289200
SZ000049,000049,德赛电池,26.16,-0.42,-0.11,26.66,26.08,60.0,26.02,5.36917618608E9,3.204621368E7,16.81,1217200
SZ002138,002138,顺络电子,16.75,-0.42,-0.07,17.23,16.65,21.71,12.81,1.36016256795E10,6.249074919E7,34.54,3693760
SZ002254,002254,泰和新材,11.77,-0.42,-0.05,11.94,11.62,13.42,10.0,7.189511472E9,4.438913602E7,51.85,3778414
SZ002552,002552,*ST宝鼎,4.71,-0.42,-0.02,4.78,4.59,12.7,4.43,1.44235431198E9,1.26498792E7,,2693772
SZ300208,300208,恒顺众昇,7.06,-0.42,-0.03,7.2,7.02,17.43,7.02,5.4046065E9,2.215024056E7,19.82,3114353
SH000041,000041,上证公用,1824.28,-0.42,-7.62,1843.79,1815.48,2239.89,1798.85,0.0,1.353836298E9,,271301600
SH600323,600323,瀚蓝环境,13.9,-0.43,-0.06,14.14,13.73,16.8,12.36,1.06510698502E10,5.0585872E7,12.71,3631045
SH600376,600376,首开股份,6.9,-0.43,-0.03,6.98,6.87,11.08,6.24,1.77990001698E10,2.9729363E7,5.19,4299882
SZ002042,002042,华孚时尚,6.88,-0.43,-0.03,6.95,6.75,9.09,6.11,1.045330381152E10,2.07802609E7,13.22,3033410
SZ300311,300311,任子行,7.02,-0.43,-0.03,7.35,6.93,11.58,6.06,4.77385301484E9,2.433103886E8,26.81,34098768
SH600191,600191,华资实业,4.51,-0.44,-0.02,4.59,4.47,14.95,4.33,2.18704332E9,1.0229971E7,,2253700
SH600660,600660,福耀玻璃,25.07,-0.44,-0.11,25.6,24.88,29.47,20.6,6.289104152724E10,1.52676596E8,17.32,6047031
SH600812,600812,华北制药,4.48,-0.44,-0.02,4.56,4.45,5.97,3.94,7.30600518592E9,1.2354391E7,146.84,2740679
SH601099,601099,太平洋,2.24,-0.44,-0.01,2.27,2.23,4.31,2.21,1.52685486688E10,9.5816292E7,113.86,42649018
SH601567,601567,三星医疗,6.8,-0.44,-0.03,6.82,6.71,11.51,6.6,9.7024746952E9,9370488.0,11.17,1383730
SH603779,603779,威龙股份,13.71,-0.44,-0.06,13.86,13.65,22.57,13.58,3.1484565312E9,5450100.0,47.11,396630
SH900912,900912,外高B股,1.368,-0.44,-0.006,1.379,1.365,1.63,1.31,1.55315760163E9,202477.0,10.76,147744
SZ000697,000697,炼石有色,15.76,-0.44,-0.07,16.21,15.47,28.84,12.88,8.82055757224E9,6.17217145E7,121.22,3901462
SZ002081,002081,金螳螂,9.05,-0.44,-0.04,9.21,8.98,16.79,8.98,2.392194363545E10,7.517420217E7,11.9,8274672
SZ300379,300379,东方通,13.59,-0.44,-0.06,13.88,13.41,18.84,10.35,3.76486091172E9,1.5392653E7,,1122500
SZ300512,300512,中亚股份,13.73,-0.44,-0.06,13.98,13.66,21.68,13.63,3.7071E9,7455057.0,18.83,539700
SH600936,600936,广西广电,4.46,-0.45,-0.02,4.52,4.45,8.01,4.45,7.45277702594E9,8217354.0,46.53,1832800
SH603040,603040,新坐标,26.78,-0.45,-0.12,27.24,26.57,73.28,26.0,2.1324375722E9,1.4062692E7,19.02,521722
SH603725,603725,天安新材,13.19,-0.45,-0.06,13.38,13.1,35.68,12.38,1.9347092E9,9614105.0,32.21,726768
SZ000888,000888,峨眉山A,6.62,-0.45,-0.03,6.7,6.6,11.92,6.6,3.48816473524E9,2.682169361E7,17.11,4036001
SZ002308,002308,威创股份,6.6,-0.45,-0.03,6.72,6.51,15.61,6.51,6.008353725E9,4.821745291E7,32.97,7278599
SZ002461,002461,珠江啤酒,4.44,-0.45,-0.02,4.5,4.43,7.72,4.41,9.8271784512E9,1.272521E7,38.16,2852700
SZ002567,002567,唐人神,4.45,-0.45,-0.02,4.54,4.44,8.51,4.28,3.72274005555E9,1.210357258E7,15.33,2697732
SZ002734,002734,利民股份,11.02,-0.45,-0.05,11.16,10.96,16.16,10.21,3.0810291244E9,6387806.4,19.1,575920
SZ002740,002740,爱迪尔,6.67,-0.45,-0.03,6.79,6.61,10.8,6.49,2.20501464968E9,5472292.17,42.03,816897
SZ002803,002803,吉宏股份,29.0,-0.45,-0.13,29.77,28.51,46.16,22.9,3.364E9,3.973644049E7,23.78,1360512
SH600378,600378,天科股份,10.76,-0.46,-0.05,10.96,10.6,14.43,8.75,3.19779982192E9,2.1661088E7,50.41,2006749
SH600683,600683,京投发展,4.36,-0.46,-0.02,4.45,4.35,8.14,4.14,3.22979032292E9,1.0739061E7,7.99,2445200
SH601007,601007,金陵饭店,8.75,-0.46,-0.04,8.9,8.71,12.12,8.71,2.625E9,5291407.0,25.76,601266
SZ300695,300695,兆丰股份,56.54,-0.46,-0.26,57.38,56.38,143.83,56.38,3.769957158E9,1.015992E7,17.31,178500
SZ399120,399120,采掘指数,0.0,-0.46,-11.55,2488.49,2446.77,3000.53,1860.29,0.0,2.72804944265E9,,186987211
SH600606,600606,绿地控股,6.31,-0.47,-0.03,6.42,6.28,10.17,5.8,7.678105416935E10,1.08740039E8,7.36,17129539
SH601233,601233,桐昆股份,17.12,-0.47,-0.08,17.65,17.01,20.94,10.68,3.119149366192E10,2.56572635E8,12.47,14811787
SH603015,603015,弘讯科技,6.32,-0.47,-0.03,6.46,6.27,11.03,6.27,2.573504E9,8338592.0,29.86,1313600
SH603507,603507,振江股份,19.09,-0.47,-0.09,19.45,19.06,64.72,19.0,2.445073926E9,9031954.0,28.71,469999
SZ000030,000030,富奥股份,4.21,-0.47,-0.02,4.28,4.18,6.63,4.1,7.6224243831E9,7505469.6,8.87,1773260
SZ002801,002801,微光股份,21.22,-0.47,-0.1,21.88,21.2,46.18,21.2,2.50725971E9,4626838.8,24.21,215929
SZ200045,200045,深纺织B,4.28,-0.47,-0.02,4.39,4.24,6.79,4.24,2.18825335772E9,107141.0,39.75,25000
SZ399634,399634,中小板EW,2955.81,-0.47,-14.01,3018.61,2939.64,4212.06,2939.64,0.0,2.4203737032E10,,1685092727
SZ399650,399650,中小治理,1768.9,-0.47,-8.36,1813.64,1757.11,2524.81,1750.55,0.0,8.026171258E9,,434079263
SH600125,600125,铁龙物流,8.25,-0.48,-0.04,8.45,8.22,14.27,7.67,1.07705554605E10,1.17176741E8,25.36,14102391
SH600185,600185,格力地产,4.19,-0.48,-0.02,4.26,4.17,6.58,3.9,8.63190153462E9,1.1105719E7,13.26,2634758
SH603076,603076,乐惠国际,27.14,-0.48,-0.13,27.75,26.81,51.2,23.35,2.02193E9,1.3934046E7,28.36,511163
SH603809,603809,豪能股份,16.65,-0.48,-0.08,17.04,16.57,33.0,16.5,2.4864777E9,1.2220446E7,16.11,726978
SH900913,900913,国新B股,0.617,-0.48,-0.003,0.626,0.617,1.074,0.586,6.6923749796E8,936.0,,1500
SZ002111,002111,威海广泰,10.42,-0.48,-0.05,10.62,10.38,18.28,9.78,3.97864259168E9,1.774182955E7,30.52,1688945
SZ300020,300020,银江股份,8.24,-0.48,-0.04,8.45,8.13,15.46,8.03,5.40370206864E9,5.991483278E7,36.86,7232131
SZ300632,300632,光莆股份,12.57,-0.48,-0.06,12.86,12.41,22.62,12.11,1.8922878E9,6253487.66,31.96,492468
SH600186,600186,莲花健康,2.05,-0.49,-0.01,2.07,2.02,4.24,1.83,2.17714983755E9,1.9319165E7,,9463590
SH603037,603037,凯众股份,20.2,-0.49,-0.1,20.47,20.09,35.95,20.0,2.13963854E9,4996993.0,16.93,246410
SH603990,603990,麦迪科技,32.65,-0.49,-0.16,32.99,32.39,45.13,30.16,2.64212289E9,4064748.0,54.21,124238
SZ000585,000585,*ST东电,2.02,-0.49,-0.01,2.05,2.01,4.99,1.69,1.7642074E9,4647713.85,,2289885
SZ000713,000713,丰乐种业,6.12,-0.49,-0.03,6.26,6.05,8.86,5.49,1.82912092416E9,3.783215456E7,48.79,6168510
SZ000970,000970,中科三环,8.2,-0.49,-0.04,8.36,8.08,21.13,8.08,8.73464E9,4.550139217E7,36.18,5522821
SZ002223,002223,鱼跃医疗,18.41,-0.49,-0.09,18.9,18.36,24.79,17.05,1.845560026289E10,5.923503205E7,27.8,3185244
SZ002246,002246,北化股份,8.09,-0.49,-0.04,8.19,8.02,18.42,7.71,4.44169148346E9,1.671391229E7,37.6,2058139
SZ002664,002664,长鹰信质,22.29,-0.49,-0.11,22.55,22.19,33.23,22.06,8.9164458E9,1.2975161348E8,33.92,5809900
SZ002853,002853,皮阿诺,18.13,-0.49,-0.09,18.49,18.06,55.34,18.06,2.816341395E9,9418015.5,24.11,516700
SZ300213,300213,佳讯飞鸿,6.06,-0.49,-0.03,6.14,5.98,10.03,5.63,3.60525389916E9,3.964748009E7,27.08,6552400
